Timestamp|Replay Lag (microseconds)
2021-09-27 04:20:21.700171+00|19065330
2021-09-27 04:20:22.763007+00|18933622
2021-09-27 04:20:23.827837+00|19572732
2021-09-27 04:20:24.881732+00|19580900
2021-09-27 04:20:25.95008+00|20042649
2021-09-27 04:20:27.014362+00|20343337
2021-09-27 04:20:28.081654+00|20567813
2021-09-27 04:20:29.145155+00|21121538
2021-09-27 04:20:30.210579+00|21323241
2021-09-27 04:20:31.277658+00|21416236
2021-09-27 04:20:32.343323+00|21680970
2021-09-27 04:20:33.407648+00|21878873
2021-09-27 04:20:34.477337+00|22764507
2021-09-27 04:20:35.552784+00|23628657
2021-09-27 04:20:36.617411+00|23725821
2021-09-27 04:20:37.685135+00|24120933
2021-09-27 04:20:38.753722+00|24491841
2021-09-27 04:20:39.824775+00|24802997
2021-09-27 04:20:40.892895+00|24931694
2021-09-27 04:20:41.963593+00|25111912
2021-09-27 04:20:43.036713+00|25232437
2021-09-27 04:20:44.097608+00|25421252
2021-09-27 04:20:45.164211+00|25966803
2021-09-27 04:20:46.239827+00|26151861
2021-09-27 04:20:47.318449+00|25971391
2021-09-27 04:20:48.398836+00|26232283
2021-09-27 04:20:49.452852+00|26828185
2021-09-27 04:20:50.507649+00|27684457
2021-09-27 04:20:51.562928+00|28249518
2021-09-27 04:20:52.623656+00|28516957
2021-09-27 04:20:53.688748+00|28583651
2021-09-27 04:20:54.756745+00|29427272
2021-09-27 04:20:55.823702+00|30668499
2021-09-27 04:20:56.890545+00|31986266
2021-09-27 04:20:57.964856+00|33170493
2021-09-27 04:20:59.034029+00|34231509
2021-09-27 04:21:00.100299+00|35146732
2021-09-27 04:21:01.159692+00|35984805
2021-09-27 04:21:02.232718+00|36952258
2021-09-27 04:21:03.307774+00|37856361
2021-09-27 04:21:04.375678+00|38653329
2021-09-27 04:21:05.455026+00|39606750
2021-09-27 04:21:06.529104+00|41524167
2021-09-27 04:21:07.596624+00|42497089
2021-09-27 04:21:08.663824+00|43384834
2021-09-27 04:21:09.727644+00|43384834
2021-09-27 04:21:10.799946+00|45304809
2021-09-27 04:21:11.873306+00|46347796
2021-09-27 04:21:12.948272+00|47552388
2021-09-27 04:21:14.015992+00|47552388
2021-09-27 04:21:15.087227+00|48768042
2021-09-27 04:21:16.143794+00|50554887
2021-09-27 04:21:17.199865+00|51511314
2021-09-27 04:21:18.25781+00|52560490
2021-09-27 04:21:19.325545+00|52560490
2021-09-27 04:21:20.387395+00|54082652
2021-09-27 04:21:21.456133+00|55631814
2021-09-27 04:21:22.523326+00|56459290
2021-09-27 04:21:23.588074+00|57453329
2021-09-27 04:21:24.663195+00|58491601
2021-09-27 04:21:25.730864+00|59682199
2021-09-27 04:21:26.794831+00|562894
2021-09-27 04:21:27.851998+00|1593747
2021-09-27 04:21:28.908039+00|2568339
2021-09-27 04:21:29.988355+00|3661286
2021-09-27 04:21:31.060335+00|4669613
2021-09-27 04:21:32.139205+00|5726822
2021-09-27 04:21:33.210316+00|6756657
2021-09-27 04:21:34.273796+00|6756657
2021-09-27 04:21:35.344999+00|7939889
2021-09-27 04:21:36.419833+00|9721394
2021-09-27 04:21:37.489855+00|10819008
2021-09-27 04:21:38.554117+00|11915557
2021-09-27 04:21:39.629379+00|11915557
2021-09-27 04:21:40.70104+00|13003757
2021-09-27 04:21:41.773392+00|14222432
2021-09-27 04:21:42.845628+00|15177276
2021-09-27 04:21:43.899865+00|16238674
2021-09-27 04:21:44.969253+00|17131979
2021-09-27 04:21:46.035074+00|18013906
2021-09-27 04:21:47.100187+00|19240182
2021-09-27 04:21:48.16308+00|21031021
2021-09-27 04:21:49.228074+00|22027955
2021-09-27 04:21:50.292743+00|22862618
2021-09-27 04:21:51.357556+00|23755890
2021-09-27 04:21:52.425207+00|24330842
2021-09-27 04:21:53.492694+00|26111368
2021-09-27 04:21:54.553393+00|26992428
2021-09-27 04:21:55.616122+00|27653808
2021-09-27 04:21:56.683389+00|29150686
2021-09-27 04:21:57.75615+00|29990761
2021-09-27 04:21:58.826415+00|30853922
2021-09-27 04:21:59.889265+00|31448678
2021-09-27 04:22:00.959281+00|32807106
2021-09-27 04:22:02.031869+00|33954396
2021-09-27 04:22:03.092533+00|35043151
2021-09-27 04:22:04.160831+00|35599152
2021-09-27 04:22:05.234748+00|36549590
2021-09-27 04:22:06.307668+00|37590842
2021-09-27 04:22:07.380842+00|38686810
2021-09-27 04:22:08.449987+00|39763317
2021-09-27 04:22:09.520937+00|40332897
2021-09-27 04:22:10.593536+00|41419196
2021-09-27 04:22:11.670899+00|42455196
2021-09-27 04:22:12.741046+00|43427414
2021-09-27 04:22:13.801848+00|44492630
2021-09-27 04:22:14.862402+00|45072035
2021-09-27 04:22:15.929049+00|46075202
2021-09-27 04:22:16.995989+00|47099425
2021-09-27 04:22:18.071746+00|48095317
2021-09-27 04:22:19.140565+00|49211292
2021-09-27 04:22:20.205103+00|49687913
2021-09-27 04:22:21.268516+00|50708324
2021-09-27 04:22:22.345708+00|51711761
2021-09-27 04:22:23.418946+00|52669098
2021-09-27 04:22:24.491376+00|53650526
2021-09-27 04:22:25.557561+00|54720504
2021-09-27 04:22:26.634966+00|55733953
2021-09-27 04:22:27.699135+00|56357601
2021-09-27 04:22:28.765221+00|57466229
2021-09-27 04:22:29.836797+00|58575644
2021-09-27 04:22:30.898461+00|59016406
2021-09-27 04:22:31.962676+00|62684
2021-09-27 04:22:33.029015+00|1030448
2021-09-27 04:22:34.089267+00|1964270
2021-09-27 04:22:35.154374+00|2859168
2021-09-27 04:22:36.225185+00|3903717
2021-09-27 04:22:37.28629+00|4694900
2021-09-27 04:22:38.342998+00|5768864
2021-09-27 04:22:39.406602+00|6763348
2021-09-27 04:22:40.468775+00|7273104
2021-09-27 04:22:41.533993+00|8134788
2021-09-27 04:22:42.598885+00|9204509
2021-09-27 04:22:43.663745+00|10070087
2021-09-27 04:22:44.732481+00|11141267
2021-09-27 04:22:45.801854+00|11656326
2021-09-27 04:22:46.870632+00|12553152
2021-09-27 04:22:47.938153+00|13564910
2021-09-27 04:22:48.999971+00|14476318
2021-09-27 04:22:50.072015+00|15467507
2021-09-27 04:22:51.139831+00|16345693
2021-09-27 04:22:52.211287+00|17224594
2021-09-27 04:22:53.279473+00|18211254
2021-09-27 04:22:54.343309+00|19051461
2021-09-27 04:22:55.406348+00|19818112
2021-09-27 04:22:56.478014+00|20594047
2021-09-27 04:22:57.554171+00|21431583
2021-09-27 04:22:58.625622+00|22080533
2021-09-27 04:22:59.692775+00|22579903
2021-09-27 04:23:00.774716+00|23338283
2021-09-27 04:23:01.845381+00|23940881
2021-09-27 04:23:02.901956+00|24540950
2021-09-27 04:23:03.958947+00|25206611
2021-09-27 04:23:05.022785+00|25658291
2021-09-27 04:23:06.093703+00|26169061
2021-09-27 04:23:07.163318+00|26587418
2021-09-27 04:23:08.23029+00|26840363
2021-09-27 04:23:09.294098+00|27345494
2021-09-27 04:23:10.367394+00|28231156
2021-09-27 04:23:11.44371+00|28813187
2021-09-27 04:23:12.509419+00|28863242
2021-09-27 04:23:13.576074+00|29370026
2021-09-27 04:23:14.645605+00|29660925
2021-09-27 04:23:15.714141+00|30375151
2021-09-27 04:23:16.78764+00|30435500
2021-09-27 04:23:17.861685+00|30879600
2021-09-27 04:23:18.931734+00|31382095
2021-09-27 04:23:20.000901+00|31305500
2021-09-27 04:23:21.074052+00|31728584
2021-09-27 04:23:22.14569+00|31994797
2021-09-27 04:23:23.218677+00|32162572
2021-09-27 04:23:24.289338+00|32444606
2021-09-27 04:23:25.365805+00|32643266
2021-09-27 04:23:26.437774+00|33108489
2021-09-27 04:23:27.500845+00|33627496
2021-09-27 04:23:28.559593+00|33639949
2021-09-27 04:23:29.621623+00|33511816
2021-09-27 04:23:30.685575+00|33948573
2021-09-27 04:23:31.759968+00|34650922
2021-09-27 04:23:32.825043+00|34699489
2021-09-27 04:23:33.889103+00|34851362
2021-09-27 04:23:34.955697+00|34626628
2021-09-27 04:23:36.025349+00|35236481
2021-09-27 04:23:37.090614+00|34851963
2021-09-27 04:23:38.171648+00|35201451
2021-09-27 04:23:39.242711+00|35537628
2021-09-27 04:23:40.310779+00|36173099
2021-09-27 04:23:41.380917+00|36152176
2021-09-27 04:23:42.453027+00|36419980
2021-09-27 04:23:43.5225+00|36661886
2021-09-27 04:23:44.593411+00|36824100
2021-09-27 04:23:45.662555+00|36642617
2021-09-27 04:23:46.732383+00|36734992
2021-09-27 04:23:47.806093+00|37030447
2021-09-27 04:23:48.879122+00|37358740
2021-09-27 04:23:49.947592+00|37697165
2021-09-27 04:23:51.028789+00|37937075
2021-09-27 04:23:52.100788+00|38676380
2021-09-27 04:23:53.161879+00|38982443
2021-09-27 04:23:54.2245+00|39697011
2021-09-27 04:23:55.286278+00|40339197
2021-09-27 04:23:56.35156+00|39935260
2021-09-27 04:23:57.416149+00|40399962
2021-09-27 04:23:58.481154+00|40569402
2021-09-27 04:23:59.556631+00|40984617
2021-09-27 04:24:00.623943+00|41130106
2021-09-27 04:24:01.68794+00|40964360
2021-09-27 04:24:02.758282+00|41616226
2021-09-27 04:24:03.837137+00|43208072
2021-09-27 04:24:04.90212+00|44641379
2021-09-27 04:24:05.969468+00|45699979
2021-09-27 04:24:07.037696+00|45699979
2021-09-27 04:24:08.107051+00|47370488
2021-09-27 04:24:09.176403+00|48654357
2021-09-27 04:24:10.256445+00|48654357
2021-09-27 04:24:11.326698+00|50025001
2021-09-27 04:24:12.392287+00|51310992
2021-09-27 04:24:13.465249+00|52219297
2021-09-27 04:24:14.540961+00|53544986
2021-09-27 04:24:15.606045+00|54661168
2021-09-27 04:24:16.680524+00|55642896
2021-09-27 04:24:17.759016+00|56315451
2021-09-27 04:24:18.816454+00|56315451
2021-09-27 04:24:19.87719+00|58659295
2021-09-27 04:24:20.957111+00|59487151
2021-09-27 04:24:22.028647+00|303808
2021-09-27 04:24:23.095129+00|1326157
2021-09-27 04:24:24.163061+00|1326157
2021-09-27 04:24:25.239464+00|2872532
2021-09-27 04:24:26.313014+00|4427373
2021-09-27 04:24:27.380995+00|5557965
2021-09-27 04:24:28.457412+00|6641066
2021-09-27 04:24:29.526784+00|6641066
2021-09-27 04:24:30.607971+00|8563690
2021-09-27 04:24:31.677213+00|9655602
2021-09-27 04:24:32.744871+00|9655602
2021-09-27 04:24:33.808385+00|11208558
2021-09-27 04:24:34.883913+00|12290305
2021-09-27 04:24:35.945689+00|13151563
2021-09-27 04:24:37.022827+00|14124433
2021-09-27 04:24:38.095208+00|15279836
2021-09-27 04:24:39.15047+00|16432749
2021-09-27 04:24:40.21865+00|17518668
2021-09-27 04:24:41.281228+00|18323586
2021-09-27 04:24:42.345525+00|19451009
2021-09-27 04:24:43.406017+00|19451009
2021-09-27 04:24:44.464285+00|20843993
2021-09-27 04:24:45.535699+00|22394920
2021-09-27 04:24:46.605217+00|23598836
2021-09-27 04:24:47.667298+00|23598836
2021-09-27 04:24:48.733895+00|25018636
2021-09-27 04:24:49.798427+00|25876094
2021-09-27 04:24:50.87241+00|27184357
2021-09-27 04:24:51.931502+00|28511877
2021-09-27 04:24:53.00597+00|28511877
2021-09-27 04:24:54.073339+00|29866445
2021-09-27 04:24:55.143577+00|31272613
2021-09-27 04:24:56.223668+00|32225653
2021-09-27 04:24:57.302741+00|32807746
2021-09-27 04:24:58.37796+00|33680138
2021-09-27 04:24:59.442602+00|35047386
2021-09-27 04:25:00.511869+00|35846202
2021-09-27 04:25:01.580391+00|37469450
2021-09-27 04:25:02.646673+00|38065043
2021-09-27 04:25:03.719096+00|39085760
2021-09-27 04:25:04.785212+00|40222464
2021-09-27 04:25:05.864661+00|41284554
2021-09-27 04:25:06.921329+00|42031377
2021-09-27 04:25:07.976411+00|42548593
2021-09-27 04:25:09.048788+00|44326664
2021-09-27 04:25:10.116206+00|44326664
2021-09-27 04:25:11.1857+00|46071435
2021-09-27 04:25:12.250115+00|47277887
2021-09-27 04:25:13.31557+00|47883418
2021-09-27 04:25:14.389146+00|48511702
2021-09-27 04:25:15.453743+00|50195084
2021-09-27 04:25:16.506111+00|50195084
2021-09-27 04:25:17.568521+00|51856975
2021-09-27 04:25:18.635997+00|52693733
2021-09-27 04:25:19.714887+00|53628464
2021-09-27 04:25:20.78123+00|54572712
2021-09-27 04:25:21.84704+00|55600206
2021-09-27 04:25:22.917838+00|56834366
2021-09-27 04:25:23.986122+00|57680107
2021-09-27 04:25:25.053917+00|58352877
2021-09-27 04:25:26.119893+00|59912095
2021-09-27 04:25:27.185877+00|851955
2021-09-27 04:25:28.254893+00|851955
2021-09-27 04:25:29.321889+00|2863166
2021-09-27 04:25:30.375394+00|2863166
2021-09-27 04:25:31.447569+00|4213938
2021-09-27 04:25:32.518152+00|5384384
2021-09-27 04:25:33.595242+00|6411493
2021-09-27 04:25:34.668049+00|7462727
2021-09-27 04:25:35.726503+00|8390570
2021-09-27 04:25:36.790656+00|9480026
2021-09-27 04:25:37.854703+00|10046752
2021-09-27 04:25:38.917451+00|11030019
2021-09-27 04:25:39.983618+00|12067660
2021-09-27 04:25:41.047549+00|13214883
2021-09-27 04:25:42.112452+00|14491940
2021-09-27 04:25:43.18344+00|15823521
2021-09-27 04:25:44.254428+00|15823521
2021-09-27 04:25:45.317032+00|17018251
2021-09-27 04:25:46.38573+00|17973633
2021-09-27 04:25:47.451419+00|19382122
2021-09-27 04:25:48.521288+00|20837460
2021-09-27 04:25:49.585887+00|20837460
2021-09-27 04:25:50.660008+00|22162084
2021-09-27 04:25:51.731712+00|23238058
2021-09-27 04:25:52.807224+00|24421166
2021-09-27 04:25:53.87464+00|25382662
2021-09-27 04:25:54.946111+00|26444598
2021-09-27 04:25:56.015043+00|27717075
2021-09-27 04:25:57.082252+00|28517385
2021-09-27 04:25:58.163011+00|29777785
2021-09-27 04:25:59.243486+00|30399570
2021-09-27 04:26:00.304792+00|31441144
2021-09-27 04:26:01.367217+00|32465961
2021-09-27 04:26:02.433367+00|33205171
2021-09-27 04:26:03.488846+00|34144111
2021-09-27 04:26:04.55659+00|35437982
2021-09-27 04:26:05.619154+00|36232801
2021-09-27 04:26:06.676554+00|37465921
2021-09-27 04:26:07.752036+00|38352705
2021-09-27 04:26:08.825065+00|39150314
2021-09-27 04:26:09.891851+00|40074526
2021-09-27 04:26:10.960108+00|40684163
2021-09-27 04:26:12.030322+00|42229668
2021-09-27 04:26:13.098886+00|43296632
2021-09-27 04:26:14.17103+00|44345866
2021-09-27 04:26:15.240498+00|44946626
2021-09-27 04:26:16.307961+00|46033642
2021-09-27 04:26:17.379824+00|46658190
2021-09-27 04:26:18.456147+00|48381423
2021-09-27 04:26:19.529242+00|49065622
2021-09-27 04:26:20.585616+00|50194098
2021-09-27 04:26:21.645283+00|50854755
2021-09-27 04:26:22.71209+00|52061133
2021-09-27 04:26:23.784639+00|53104071
2021-09-27 04:26:24.847513+00|53704639
2021-09-27 04:26:25.901041+00|54795236
2021-09-27 04:26:26.965129+00|55663144
2021-09-27 04:26:28.030753+00|56949830
2021-09-27 04:26:29.09675+00|57779120
2021-09-27 04:26:30.164907+00|58440476
2021-09-27 04:26:31.221353+00|59598879
2021-09-27 04:26:32.286402+00|315892
2021-09-27 04:26:33.351319+00|1782411
2021-09-27 04:26:34.417982+00|2684149
2021-09-27 04:26:35.486551+00|3620307
2021-09-27 04:26:36.558162+00|4486451
2021-09-27 04:26:37.631362+00|5436112
2021-09-27 04:26:38.698078+00|6497822
2021-09-27 04:26:39.765789+00|7564425
2021-09-27 04:26:40.835886+00|8322401
2021-09-27 04:26:41.90048+00|9472829
2021-09-27 04:26:42.97333+00|10619683
2021-09-27 04:26:44.041149+00|11602149
2021-09-27 04:26:45.10948+00|12245602
2021-09-27 04:26:46.174739+00|13136346
2021-09-27 04:26:47.239227+00|14205551
2021-09-27 04:26:48.311998+00|15180203
2021-09-27 04:26:49.369439+00|15757854
2021-09-27 04:26:50.43209+00|16637532
2021-09-27 04:26:51.49932+00|18464515
2021-09-27 04:26:52.569439+00|19252283
2021-09-27 04:26:53.633508+00|20168197
2021-09-27 04:26:54.687949+00|21131290
2021-09-27 04:26:55.760237+00|21722051
2021-09-27 04:26:56.833765+00|22642980
2021-09-27 04:26:57.909574+00|24184398
2021-09-27 04:26:58.987479+00|25054764
2021-09-27 04:27:00.063827+00|25929772
2021-09-27 04:27:01.135037+00|26536376
2021-09-27 04:27:02.199727+00|27480180
2021-09-27 04:27:03.271155+00|29087545
2021-09-27 04:27:04.340091+00|30107994
2021-09-27 04:27:05.406588+00|30709479
2021-09-27 04:27:06.465155+00|31376034
2021-09-27 04:27:07.532037+00|31998622
2021-09-27 04:27:08.593926+00|32635137
2021-09-27 04:27:09.665088+00|33215179
2021-09-27 04:27:10.73457+00|34081024
2021-09-27 04:27:11.798452+00|34536424
2021-09-27 04:27:12.872307+00|34847733
2021-09-27 04:27:13.928894+00|35125696
2021-09-27 04:27:14.99244+00|35590453
2021-09-27 04:27:16.066635+00|35992588
2021-09-27 04:27:17.134491+00|36360246
2021-09-27 04:27:18.188155+00|36838460
2021-09-27 04:27:19.25452+00|37106399
2021-09-27 04:27:20.327222+00|37472506
2021-09-27 04:27:21.40129+00|37985133
2021-09-27 04:27:22.475929+00|38463580
2021-09-27 04:27:23.539831+00|38955430
2021-09-27 04:27:24.60909+00|39366816
2021-09-27 04:27:25.675563+00|40022807
2021-09-27 04:27:26.751167+00|40575297
2021-09-27 04:27:27.822102+00|41095865
2021-09-27 04:27:28.887641+00|41832156
2021-09-27 04:27:29.965076+00|42423141
2021-09-27 04:27:31.034096+00|42881057
2021-09-27 04:27:32.106636+00|43605606
2021-09-27 04:27:33.173906+00|44338671
2021-09-27 04:27:34.244441+00|44776015
2021-09-27 04:27:35.309842+00|45736207
2021-09-27 04:27:36.367901+00|46473163
2021-09-27 04:27:37.436329+00|47345514
2021-09-27 04:27:38.506924+00|48402298
2021-09-27 04:27:39.57405+00|48959106
2021-09-27 04:27:40.646379+00|49585609
2021-09-27 04:27:41.700348+00|50801578
2021-09-27 04:27:42.771422+00|51261090
2021-09-27 04:27:43.842491+00|52555927
2021-09-27 04:27:44.90999+00|52935349
2021-09-27 04:27:45.978652+00|54083500
2021-09-27 04:27:47.047058+00|54718688
2021-09-27 04:27:48.120398+00|55923380
2021-09-27 04:27:49.185443+00|56424395
2021-09-27 04:27:50.254339+00|56986005
2021-09-27 04:27:51.328129+00|58172793
2021-09-27 04:27:52.40292+00|58831831
2021-09-27 04:27:53.470669+00|59752028
2021-09-27 04:27:54.534632+00|422910
2021-09-27 04:27:55.600776+00|1174833
2021-09-27 04:27:56.669744+00|2262512
2021-09-27 04:27:57.745851+00|2462141
2021-09-27 04:27:58.799934+00|2462141
2021-09-27 04:27:59.868466+00|3537587
2021-09-27 04:28:00.928046+00|4805205
2021-09-27 04:28:01.997853+00|5999991
2021-09-27 04:28:03.06477+00|5999991
2021-09-27 04:28:04.138893+00|7219431
2021-09-27 04:28:05.186931+00|8519159
2021-09-27 04:28:06.244633+00|9625028
2021-09-27 04:28:07.306195+00|10545146
2021-09-27 04:28:08.37457+00|11502786
2021-09-27 04:28:09.450484+00|12476125
2021-09-27 04:28:10.516812+00|13061006
2021-09-27 04:28:11.588083+00|14058342
2021-09-27 04:28:12.655654+00|14788364
2021-09-27 04:28:13.727697+00|15616975
2021-09-27 04:28:14.799869+00|16492655
2021-09-27 04:28:15.867553+00|18009795
2021-09-27 04:28:16.935719+00|18612317
2021-09-27 04:28:18.013727+00|19472509
2021-09-27 04:28:19.079357+00|20316955
2021-09-27 04:28:20.147086+00|21086548
2021-09-27 04:28:21.215702+00|21794070
2021-09-27 04:28:22.285133+00|22855743
2021-09-27 04:28:23.34837+00|23438976
2021-09-27 04:28:24.417723+00|24689300
2021-09-27 04:28:25.482133+00|25203570
2021-09-27 04:28:26.546683+00|26102335
2021-09-27 04:28:27.618058+00|27004155
2021-09-27 04:28:28.682063+00|28272928
2021-09-27 04:28:29.737334+00|28888993
2021-09-27 04:28:30.799602+00|30154280
2021-09-27 04:28:31.866919+00|30809611
2021-09-27 04:28:32.926859+00|31379100
2021-09-27 04:28:33.992321+00|32572721
2021-09-27 04:28:35.06555+00|33251013
2021-09-27 04:28:36.137408+00|33879913
2021-09-27 04:28:37.208704+00|35028656
2021-09-27 04:28:38.269557+00|35664247
2021-09-27 04:28:39.338919+00|36862474
2021-09-27 04:28:40.402857+00|37498204
2021-09-27 04:28:41.468576+00|38110031
2021-09-27 04:28:42.550579+00|39328849
2021-09-27 04:28:43.622949+00|39849267
2021-09-27 04:28:44.688289+00|41110317
2021-09-27 04:28:45.75237+00|41841145
2021-09-27 04:28:46.812309+00|42413642
2021-09-27 04:28:47.885101+00|43561733
2021-09-27 04:28:48.950114+00|44173541
2021-09-27 04:28:50.02003+00|44798320
2021-09-27 04:28:51.090272+00|46081217
2021-09-27 04:28:52.158361+00|46708091
2021-09-27 04:28:53.210526+00|47227683
2021-09-27 04:28:54.281014+00|48480552
2021-09-27 04:28:55.348653+00|49075836
2021-09-27 04:28:56.419895+00|50236838
2021-09-27 04:28:57.490798+00|50886145
2021-09-27 04:28:58.563641+00|52010291
2021-09-27 04:28:59.637689+00|52680966
2021-09-27 04:29:00.700442+00|53239012
2021-09-27 04:29:01.769554+00|54438224
2021-09-27 04:29:02.837272+00|55357242
2021-09-27 04:29:03.909463+00|55979262
2021-09-27 04:29:04.981138+00|56651582
2021-09-27 04:29:06.041606+00|57898424
2021-09-27 04:29:07.099821+00|58500208
2021-09-27 04:29:08.172016+00|59315068
2021-09-27 04:29:09.231869+00|318723
2021-09-27 04:29:10.288244+00|1305222
2021-09-27 04:29:11.357585+00|1941593
2021-09-27 04:29:12.417792+00|2780752
2021-09-27 04:29:13.487691+00|3582863
2021-09-27 04:29:14.559091+00|4742461
2021-09-27 04:29:15.632894+00|5595003
2021-09-27 04:29:16.696489+00|6019938
2021-09-27 04:29:17.778232+00|7148769
2021-09-27 04:29:18.857135+00|7977504
2021-09-27 04:29:19.931496+00|8642756
2021-09-27 04:29:20.99611+00|9267442
2021-09-27 04:29:22.061231+00|10399116
2021-09-27 04:29:23.127075+00|11238686
2021-09-27 04:29:24.195853+00|12030904
2021-09-27 04:29:25.275649+00|12840242
2021-09-27 04:29:26.344102+00|13311227
2021-09-27 04:29:27.397877+00|14111325
2021-09-27 04:29:28.46772+00|14948838
2021-09-27 04:29:29.535981+00|15805085
2021-09-27 04:29:30.61441+00|16647536
2021-09-27 04:29:31.680977+00|17054015
2021-09-27 04:29:32.755286+00|17897733
2021-09-27 04:29:33.808713+00|18736365
2021-09-27 04:29:34.886079+00|19435371
2021-09-27 04:29:35.94909+00|20415612
2021-09-27 04:29:37.02358+00|21258044
2021-09-27 04:29:38.086392+00|21705819
2021-09-27 04:29:39.157753+00|22877376
2021-09-27 04:29:40.216208+00|23324647
2021-09-27 04:29:41.285069+00|24647630
2021-09-27 04:29:42.340607+00|25322420
2021-09-27 04:29:43.412843+00|25804491
2021-09-27 04:29:44.482742+00|26632538
2021-09-27 04:29:45.551198+00|27868320
2021-09-27 04:29:46.630368+00|28476389
2021-09-27 04:29:47.697591+00|29732203
2021-09-27 04:29:48.767391+00|30387893
2021-09-27 04:29:49.840155+00|31037058
2021-09-27 04:29:50.917811+00|32170428
2021-09-27 04:29:51.978793+00|32924772
2021-09-27 04:29:53.037348+00|34023484
2021-09-27 04:29:54.105841+00|34909275
2021-09-27 04:29:55.161749+00|35792989
2021-09-27 04:29:56.223474+00|36202110
2021-09-27 04:29:57.27492+00|36847420
2021-09-27 04:29:58.335068+00|37833670
2021-09-27 04:29:59.405621+00|38793191
2021-09-27 04:30:00.468958+00|39628590
2021-09-27 04:30:01.531688+00|40425586
2021-09-27 04:30:02.601838+00|41241681
2021-09-27 04:30:03.678639+00|42006408
2021-09-27 04:30:04.758406+00|42574910
2021-09-27 04:30:05.834824+00|43382869
2021-09-27 04:30:06.904373+00|44196483
2021-09-27 04:30:07.972187+00|45010156
2021-09-27 04:30:09.039365+00|45788303
2021-09-27 04:30:10.116681+00|46535132
2021-09-27 04:30:11.188984+00|47396742
2021-09-27 04:30:12.249923+00|48374978
2021-09-27 04:30:13.321872+00|49187221
2021-09-27 04:30:14.389753+00|49529253
2021-09-27 04:30:15.464615+00|50546617
2021-09-27 04:30:16.529718+00|51271286
2021-09-27 04:30:17.611493+00|52086793
2021-09-27 04:30:18.677102+00|52477132
2021-09-27 04:30:19.746225+00|53993169
2021-09-27 04:30:20.821279+00|54318924
2021-09-27 04:30:21.891044+00|54937450
2021-09-27 04:30:22.96796+00|56217942
2021-09-27 04:30:24.029684+00|56758753
2021-09-27 04:30:25.103375+00|58283758
2021-09-27 04:30:26.170519+00|58861811
2021-09-27 04:30:27.244371+00|59814141
2021-09-27 04:30:28.3132+00|572703
2021-09-27 04:30:29.383664+00|572703
2021-09-27 04:30:30.448985+00|2429962
2021-09-27 04:30:31.523678+00|3192934
2021-09-27 04:30:32.592253+00|3977918
2021-09-27 04:30:33.664979+00|4697045
2021-09-27 04:30:34.738513+00|5438444
2021-09-27 04:30:35.804175+00|6311665
2021-09-27 04:30:36.880818+00|7053314
2021-09-27 04:30:37.955831+00|7813959
2021-09-27 04:30:39.020966+00|8445996
2021-09-27 04:30:40.094657+00|9198907
2021-09-27 04:30:41.15886+00|9962008
2021-09-27 04:30:42.226761+00|10625516
2021-09-27 04:30:43.290743+00|11377465
2021-09-27 04:30:44.361379+00|12030594
2021-09-27 04:30:45.42251+00|12239531
2021-09-27 04:30:46.483061+00|12425528
2021-09-27 04:30:47.558648+00|12600971
2021-09-27 04:30:48.629447+00|12828718
2021-09-27 04:30:49.702818+00|13096696
2021-09-27 04:30:50.770115+00|13337341
2021-09-27 04:30:51.829774+00|13613669
2021-09-27 04:30:52.904771+00|13857805
2021-09-27 04:30:53.969648+00|14663558
2021-09-27 04:30:55.039607+00|15133351
2021-09-27 04:30:56.113723+00|15284130
2021-09-27 04:30:57.190863+00|15408955
2021-09-27 04:30:58.265974+00|15842062
2021-09-27 04:30:59.330058+00|16294934
2021-09-27 04:31:00.398963+00|16509210
2021-09-27 04:31:01.471805+00|16703787
2021-09-27 04:31:02.547573+00|17057550
2021-09-27 04:31:03.61582+00|17212808
2021-09-27 04:31:04.693851+00|18491122
2021-09-27 04:31:05.757292+00|18491122
2021-09-27 04:31:06.83384+00|19670577
2021-09-27 04:31:07.904753+00|21284863
2021-09-27 04:31:08.977989+00|22469165
2021-09-27 04:31:10.033676+00|23512195
2021-09-27 04:31:11.096173+00|24471761
2021-09-27 04:31:12.158452+00|25323836
2021-09-27 04:31:13.227254+00|26228665
2021-09-27 04:31:14.300164+00|27260747
2021-09-27 04:31:15.365334+00|27941718
2021-09-27 04:31:16.414343+00|28867052
2021-09-27 04:31:17.486405+00|30437712
2021-09-27 04:31:18.553707+00|31236420
2021-09-27 04:31:19.617905+00|32026371
2021-09-27 04:31:20.685949+00|32872949
2021-09-27 04:31:21.762502+00|34406171
2021-09-27 04:31:22.842775+00|35019820
2021-09-27 04:31:23.918952+00|36034931
2021-09-27 04:31:24.996465+00|37516009
2021-09-27 04:31:26.066522+00|38375832
2021-09-27 04:31:27.145967+00|39035563
2021-09-27 04:31:28.21472+00|40389553
2021-09-27 04:31:29.273763+00|41446347
2021-09-27 04:31:30.34326+00|42219423
2021-09-27 04:31:31.413791+00|42931588
2021-09-27 04:31:32.470822+00|43758768
2021-09-27 04:31:33.549554+00|45232466
2021-09-27 04:31:34.605489+00|45980024
2021-09-27 04:31:35.666996+00|46903228
2021-09-27 04:31:36.734479+00|47716910
2021-09-27 04:31:37.801915+00|48533386
2021-09-27 04:31:38.871199+00|49951853
